2023-08-01 12:55:06,553 INFO    StreamThr :26296 [internal.py:wandb_internal():86] W&B internal server running at pid: 26296, started at: 2023-08-01 12:55:06.553385
2023-08-01 12:55:21,516 DEBUG   SenderThread:26296 [sender.py:send_request():406] send_request: server_info
2023-08-01 12:55:21,516 DEBUG   HandlerThread:26296 [handler.py:handle_request():144] handle_request: job_info
2023-08-01 12:55:21,663 DEBUG   SenderThread:26296 [sender.py:send_request():406] send_request: job_info
2023-08-01 12:55:21,664 INFO    MainThread:26296 [wandb_run.py:_footer_history_summary_info():3475] rendering history
2023-08-01 12:55:21,664 INFO    MainThread:26296 [wandb_run.py:_footer_history_summary_info():3507] rendering summary
2023-08-01 12:55:21,664 INFO    MainThread:26296 [wandb_run.py:_footer_sync_info():3434] logging synced files
2023-08-01 12:55:21,664 DEBUG   HandlerThread:26296 [handler.py:handle_request():144] handle_request: shutdown
2023-08-01 12:55:21,664 INFO    HandlerThread:26296 [handler.py:finish():857] shutting down handler
2023-08-01 12:55:22,528 INFO    WriterThread:26296 [datastore.py:close():294] close: C:\Users\jeroe\OneDrive - TU Eindhoven\Documents\Github\LearningResourceAllocation_Interval\LearningResourceAllocation\wandb\run-20230801_125506-oii3t9kq\run-oii3t9kq.wandb
2023-08-01 12:55:22,670 INFO    SenderThread:26296 [sender.py:finish():1552] shutting down sender
2023-08-01 12:55:22,670 INFO    SenderThread:26296 [file_pusher.py:finish():159] shutting down file pusher
2023-08-01 12:55:22,670 INFO    SenderThread:26296 [file_pusher.py:join():164] waiting for file pusher
